Null value: -9999.9	
Date (GMT)	Salinity(psu)
2011 05 14 14	36.396
2011 05 14 15	36.396
2011 05 14 16	36.396
2011 05 14 17	36.396
2011 05 14 18	36.396
2011 05 14 19	36.396
2011 05 14 20	36.396
2011 05 14 21	36.396
2011 05 14 22	36.396
2011 05 14 23	36.396
2011 05 15 00	36.407
2011 05 15 01	36.407
2011 05 15 02	36.407
2011 05 15 03	36.407
2011 05 15 04	36.407
2011 05 15 05	36.407
2011 05 15 06	36.407
2011 05 15 07	36.407
2011 05 15 08	36.407
2011 05 15 09	36.407
2011 05 15 10	36.407
2011 05 15 11	36.407
2011 05 15 12	36.407
2011 05 15 13	36.407
2011 05 15 14	36.407
2011 05 15 15	36.407
2011 05 15 16	36.407
2011 05 15 17	36.407
2011 05 15 18	36.407
2011 05 15 19	36.407
2011 05 15 20	36.407
2011 05 15 21	36.407
2011 05 15 22	36.407
2011 05 15 23	36.407
2011 05 16 00	36.389
2011 05 16 01	36.389
2011 05 16 02	36.389
2011 05 16 03	36.389
2011 05 16 04	36.389
2011 05 16 05	36.389
2011 05 16 06	36.389
2011 05 16 07	36.389
2011 05 16 08	36.389
2011 05 16 09	36.389
2011 05 16 10	36.389
2011 05 16 11	36.389
2011 05 16 12	36.389
2011 05 16 13	36.389
2011 05 16 14	36.389
2011 05 16 15	36.389
2011 05 16 16	36.389
2011 05 16 17	36.389
2011 05 16 18	36.389
2011 05 16 19	36.389
2011 05 16 20	36.389
2011 05 16 21	36.389
2011 05 16 22	36.389
2011 05 16 23	36.389
2011 05 17 00	36.371
2011 05 17 01	36.371
2011 05 17 02	36.371
2011 05 17 03	36.371
2011 05 17 04	36.371
2011 05 17 05	36.371
2011 05 17 06	36.371
2011 05 17 07	36.371
2011 05 17 08	36.371
2011 05 17 09	36.371
2011 05 17 10	36.371
2011 05 17 11	36.371
2011 05 17 12	36.371
2011 05 17 13	36.371
2011 05 17 14	36.371
2011 05 17 15	36.371
2011 05 17 16	36.371
2011 05 17 17	36.371
2011 05 17 18	36.371
2011 05 17 19	36.371
2011 05 17 20	36.371
2011 05 17 21	36.371
2011 05 17 22	36.371
2011 05 17 23	36.371
2011 05 18 00	36.326
2011 05 18 01	36.326
2011 05 18 02	36.326
2011 05 18 03	36.326
2011 05 18 04	36.326
2011 05 18 05	36.326
2011 05 18 06	36.326
2011 05 18 07	36.326
2011 05 18 08	36.326
2011 05 18 09	36.326
2011 05 18 10	36.326
2011 05 18 11	36.326
2011 05 18 12	36.326
2011 05 18 13	36.326
2011 05 18 14	36.326
2011 05 18 15	36.326
2011 05 18 16	36.326
2011 05 18 17	36.326
2011 05 18 18	36.326
2011 05 18 19	36.326
2011 05 18 20	36.326
2011 05 18 21	36.326
2011 05 18 22	36.326
2011 05 18 23	36.326
2011 05 19 00	36.326
2011 05 19 01	36.326
2011 05 19 02	36.326
2011 05 19 03	36.326
2011 05 19 04	36.326
2011 05 19 05	36.326
2011 05 19 06	36.326
2011 05 19 07	36.326
2011 05 19 08	36.326
2011 05 19 09	36.326
2011 05 19 10	36.326
2011 05 19 11	36.326
2011 05 19 12	36.326
2011 05 19 13	36.326
2011 05 19 14	36.326
2011 05 19 15	36.326
2011 05 19 16	36.326
2011 05 19 17	36.326
2011 05 19 18	36.326
2011 05 19 19	36.326
2011 05 19 20	36.326
2011 05 19 21	36.326
2011 05 19 22	36.326
2011 05 19 23	36.326
2011 05 20 00	36.339
2011 05 20 01	36.339
2011 05 20 02	36.339
2011 05 20 03	36.339
2011 05 20 04	36.339
2011 05 20 05	36.339
2011 05 20 06	36.339
2011 05 20 07	36.339
2011 05 20 08	36.339
2011 05 20 09	36.339
2011 05 20 10	36.339
2011 05 20 11	36.339
2011 05 20 12	36.339
2011 05 20 13	36.339
2011 05 20 14	36.339
2011 05 20 15	36.339
2011 05 20 16	36.339
2011 05 20 17	36.339
2011 05 20 18	36.339
2011 05 20 19	36.339
2011 05 20 20	36.339
2011 05 20 21	36.339
2011 05 20 22	36.339
2011 05 20 23	36.339
2011 05 21 00	36.351
2011 05 21 01	36.351
2011 05 21 02	36.351
2011 05 21 03	36.351
2011 05 21 04	36.351
2011 05 21 05	36.351
2011 05 21 06	36.351
2011 05 21 07	36.351
2011 05 21 08	36.351
2011 05 21 09	36.351
2011 05 21 10	36.351
2011 05 21 11	36.351
2011 05 21 12	36.351
2011 05 21 13	36.351
2011 05 21 14	36.351
2011 05 21 15	36.351
2011 05 21 16	36.351
2011 05 21 17	36.351
2011 05 21 18	36.351
2011 05 21 19	36.351
2011 05 21 20	36.351
2011 05 21 21	36.351
2011 05 21 22	36.351
2011 05 21 23	36.351
2011 05 22 00	36.358
2011 05 22 01	36.358
2011 05 22 02	36.358
2011 05 22 03	36.358
2011 05 22 04	36.358
2011 05 22 05	36.358
2011 05 22 06	36.358
2011 05 22 07	36.358
2011 05 22 08	36.358
2011 05 22 09	36.358
2011 05 22 10	36.358
2011 05 22 11	36.358
2011 05 22 12	36.358
2011 05 22 13	36.358
2011 05 22 14	36.358
2011 05 22 15	36.358
2011 05 22 16	36.358
2011 05 22 17	36.358
2011 05 22 18	36.358
2011 05 22 19	36.358
2011 05 22 20	36.358
2011 05 22 21	36.358
2011 05 22 22	36.358
2011 05 22 23	36.358
2011 05 23 00	36.329
2011 05 23 01	36.329
2011 05 23 02	36.329
2011 05 23 03	36.329
2011 05 23 04	36.329
2011 05 23 05	36.329
2011 05 23 06	36.329
2011 05 23 07	36.329
2011 05 23 08	36.329
2011 05 23 09	36.329
2011 05 23 10	36.329
2011 05 23 11	36.329
2011 05 23 12	36.329
2011 05 23 13	36.329
2011 05 23 14	36.329
2011 05 23 15	36.329
2011 05 23 16	36.329
2011 05 23 17	36.329
2011 05 23 18	36.329
2011 05 23 19	36.329
2011 05 23 20	36.329
2011 05 23 21	36.329
2011 05 23 22	36.329
2011 05 23 23	36.329
2011 05 24 00	36.258
2011 05 24 01	36.258
2011 05 24 02	36.258
2011 05 24 03	36.258
2011 05 24 04	36.258
2011 05 24 05	36.258
2011 05 24 06	36.258
2011 05 24 07	36.258
2011 05 24 08	36.258
2011 05 24 09	36.258
2011 05 24 10	36.258
2011 05 24 11	36.258
2011 05 24 12	36.258
2011 05 24 13	36.258
2011 05 24 14	36.258
2011 05 24 15	36.258
2011 05 24 16	36.258
2011 05 24 17	36.258
2011 05 24 18	36.258
2011 05 24 19	36.258
2011 05 24 20	36.258
2011 05 24 21	36.258
2011 05 24 22	36.258
2011 05 24 23	36.258
2011 05 25 00	36.351
2011 05 25 01	36.351
2011 05 25 02	36.351
2011 05 25 03	36.351
2011 05 25 04	36.351
2011 05 25 05	36.351
2011 05 25 06	36.351
2011 05 25 07	36.351
2011 05 25 08	36.351
2011 05 25 09	36.351
2011 05 25 10	36.351
2011 05 25 11	36.351
2011 05 25 12	36.351
2011 05 25 13	36.351
2011 05 25 14	36.351
2011 05 25 15	36.351
2011 05 25 16	36.351
2011 05 25 17	36.351
2011 05 25 18	36.351
2011 05 25 19	36.351
2011 05 25 20	36.351
2011 05 25 21	36.351
2011 05 25 22	36.351
2011 05 25 23	36.351
2011 05 26 00	36.354
2011 05 26 01	36.354
2011 05 26 02	36.354
2011 05 26 03	36.354
2011 05 26 04	36.354
2011 05 26 05	36.354
2011 05 26 06	36.354
2011 05 26 07	36.354
2011 05 26 08	36.354
2011 05 26 09	36.354
2011 05 26 10	36.354
2011 05 26 11	36.354
2011 05 26 12	36.354
2011 05 26 13	36.354
2011 05 26 14	36.354
2011 05 26 15	36.354
2011 05 26 16	36.354
2011 05 26 17	36.354
2011 05 26 18	36.354
2011 05 26 19	36.354
2011 05 26 20	36.354
2011 05 26 21	36.354
2011 05 26 22	36.354
2011 05 26 23	36.354
2011 05 27 00	36.362
2011 05 27 01	36.362
2011 05 27 02	36.362
2011 05 27 03	36.362
2011 05 27 04	36.362
2011 05 27 05	36.362
2011 05 27 06	36.362
2011 05 27 07	36.362
2011 05 27 08	36.362
2011 05 27 09	36.362
2011 05 27 10	36.362
2011 05 27 11	36.362
2011 05 27 12	36.362
2011 05 27 13	36.362
2011 05 27 14	36.362
2011 05 27 15	36.362
2011 05 27 16	36.362
2011 05 27 17	36.362
2011 05 27 18	36.362
2011 05 27 19	36.362
2011 05 27 20	36.362
2011 05 27 21	36.362
2011 05 27 22	36.362
2011 05 27 23	36.362
2011 05 28 00	36.376
2011 05 28 01	36.376
2011 05 28 02	36.376
2011 05 28 03	36.376
2011 05 28 04	36.376
2011 05 28 05	36.376
2011 05 28 06	36.376
2011 05 28 07	36.376
2011 05 28 08	36.376
2011 05 28 09	36.376
2011 05 28 10	36.376
2011 05 28 11	36.376
2011 05 28 12	36.376
2011 05 28 13	36.376
2011 05 28 14	36.376
2011 05 28 15	36.376
2011 05 28 16	36.376
2011 05 28 17	36.376
2011 05 28 18	36.376
2011 05 28 19	36.376
2011 05 28 20	36.376
2011 05 28 21	36.376
2011 05 28 22	36.376
2011 05 28 23	36.376
2011 05 29 00	36.368
2011 05 29 01	36.368
2011 05 29 02	36.368
2011 05 29 03	36.368
2011 05 29 04	36.368
2011 05 29 05	36.368
2011 05 29 06	36.368
2011 05 29 07	36.368
2011 05 29 08	36.368
2011 05 29 09	36.368
2011 05 29 10	36.368
2011 05 29 11	36.368
2011 05 29 12	36.368
2011 05 29 13	36.368
2011 05 29 14	36.368
2011 05 29 15	36.368
2011 05 29 16	36.368
2011 05 29 17	36.368
2011 05 29 18	36.368
2011 05 29 19	36.368
2011 05 29 20	36.368
2011 05 29 21	36.368
2011 05 29 22	36.368
2011 05 29 23	36.368
2011 05 30 00	36.111
2011 05 30 01	36.111
2011 05 30 02	36.111
2011 05 30 03	36.111
2011 05 30 04	36.111
2011 05 30 05	36.111
2011 05 30 06	36.111
2011 05 30 07	36.111
2011 05 30 08	36.111
2011 05 30 09	36.111
2011 05 30 10	36.111
2011 05 30 11	36.111
2011 05 30 12	36.111
2011 05 30 13	36.111
2011 05 30 14	36.111
2011 05 30 15	36.111
2011 05 30 16	36.111
2011 05 30 17	36.111
2011 05 30 18	36.111
2011 05 30 19	36.111
2011 05 30 20	36.111
2011 05 30 21	36.111
2011 05 30 22	36.111
2011 05 30 23	36.111
2011 05 31 00	36.279
2011 05 31 01	36.279
2011 05 31 02	36.279
2011 05 31 03	36.279
2011 05 31 04	36.279
2011 05 31 05	36.279
2011 05 31 06	36.279
2011 05 31 07	36.279
2011 05 31 08	36.279
2011 05 31 09	36.279
2011 05 31 10	36.279
2011 05 31 11	36.279
2011 05 31 12	36.279
2011 05 31 13	36.279
2011 05 31 14	36.279
2011 05 31 15	36.279
2011 05 31 16	36.279
2011 05 31 17	36.279
2011 05 31 18	36.279
2011 05 31 19	36.279
2011 05 31 20	36.279
2011 05 31 21	36.279
2011 05 31 22	36.279
2011 05 31 23	36.279
2011 06 01 00	36.359
2011 06 01 01	36.359
2011 06 01 02	36.359
2011 06 01 03	36.359
2011 06 01 04	36.359
2011 06 01 05	36.359
2011 06 01 06	36.359
2011 06 01 07	36.359
2011 06 01 08	36.359
2011 06 01 09	36.359
2011 06 01 10	36.359
2011 06 01 11	36.359
2011 06 01 12	36.359
2011 06 01 13	36.359
2011 06 01 14	36.359
2011 06 01 15	36.359
2011 06 01 16	36.359
2011 06 01 17	36.359
2011 06 01 18	36.359
2011 06 01 19	36.359
2011 06 01 20	36.359
2011 06 01 21	36.359
2011 06 01 22	36.359
2011 06 01 23	36.359
2011 06 02 00	36.375
2011 06 02 01	36.375
2011 06 02 02	36.375
2011 06 02 03	36.375
2011 06 02 04	36.375
2011 06 02 05	36.375
2011 06 02 06	36.375
2011 06 02 07	36.375
2011 06 02 08	36.375
2011 06 02 09	36.375
2011 06 02 10	36.375
2011 06 02 11	36.375
2011 06 02 12	36.375
2011 06 02 13	36.375
2011 06 02 14	36.375
2011 06 02 15	36.375
2011 06 02 16	36.375
2011 06 02 17	36.375
2011 06 02 18	36.375
2011 06 02 19	36.375
2011 06 02 20	36.375
2011 06 02 21	36.375
2011 06 02 22	36.375
2011 06 02 23	36.375
2011 06 03 00	36.399
2011 06 03 01	36.399
2011 06 03 02	36.399
2011 06 03 03	36.399
2011 06 03 04	36.399
2011 06 03 05	36.399
2011 06 03 06	36.399
2011 06 03 07	36.399
2011 06 03 08	36.399
2011 06 03 09	36.399
2011 06 03 10	36.399
2011 06 03 11	36.399
2011 06 03 12	36.399
2011 06 03 13	36.399
2011 06 03 14	36.399
2011 06 03 15	36.399
2011 06 03 16	36.399
2011 06 03 17	36.399
2011 06 03 18	36.399
2011 06 03 19	36.399
2011 06 03 20	36.399
2011 06 03 21	36.399
2011 06 03 22	36.399
2011 06 03 23	36.399
2011 06 04 00	36.415
2011 06 04 01	36.415
2011 06 04 02	36.415
2011 06 04 03	36.415
2011 06 04 04	36.415
2011 06 04 05	36.415
2011 06 04 06	36.415
2011 06 04 07	36.415
2011 06 04 08	36.415
2011 06 04 09	36.415
2011 06 04 10	36.415
2011 06 04 11	36.415
2011 06 04 12	36.415
2011 06 04 13	36.415
2011 06 04 14	36.415
2011 06 04 15	36.415
2011 06 04 16	36.415
2011 06 04 17	36.415
2011 06 04 18	36.415
2011 06 04 19	36.415
2011 06 04 20	36.415
2011 06 04 21	36.415
2011 06 04 22	36.415
2011 06 04 23	36.415
2011 06 05 00	36.412
2011 06 05 01	36.412
2011 06 05 02	36.412
2011 06 05 03	36.412
2011 06 05 04	36.412
2011 06 05 05	36.412
2011 06 05 06	36.412
2011 06 05 07	36.412
2011 06 05 08	36.412
2011 06 05 09	36.412
2011 06 05 10	36.412
2011 06 05 11	36.412
2011 06 05 12	36.412
2011 06 05 13	36.412
2011 06 05 14	36.412
2011 06 05 15	36.412
2011 06 05 16	36.412
2011 06 05 17	36.412
2011 06 05 18	36.412
2011 06 05 19	36.412
2011 06 05 20	36.412
2011 06 05 21	36.412
2011 06 05 22	36.412
2011 06 05 23	36.412
2011 06 06 00	36.392
2011 06 06 01	36.392
2011 06 06 02	36.392
2011 06 06 03	36.392
2011 06 06 04	36.392
2011 06 06 05	36.392
2011 06 06 06	36.392
2011 06 06 07	36.392
2011 06 06 08	36.392
2011 06 06 09	36.392
2011 06 06 10	36.392
2011 06 06 11	36.392
2011 06 06 12	36.392
2011 06 06 13	36.392
2011 06 06 14	36.392
2011 06 06 15	36.392
2011 06 06 16	36.392
2011 06 06 17	36.392
2011 06 06 18	36.392
2011 06 06 19	36.392
2011 06 06 20	36.392
2011 06 06 21	36.392
2011 06 06 22	36.392
2011 06 06 23	36.392
2011 06 07 00	36.429
2011 06 07 01	36.429
2011 06 07 02	36.429
2011 06 07 03	36.429
2011 06 07 04	36.429
2011 06 07 05	36.429
2011 06 07 06	36.429
2011 06 07 07	36.429
2011 06 07 08	36.429
2011 06 07 09	36.429
2011 06 07 10	36.429
2011 06 07 11	36.429
2011 06 07 12	36.429
2011 06 07 13	36.429
2011 06 07 14	36.429
2011 06 07 15	36.429
2011 06 07 16	36.429
2011 06 07 17	36.429
2011 06 07 18	36.429
2011 06 07 19	36.429
2011 06 07 20	36.429
2011 06 07 21	36.429
2011 06 07 22	36.429
2011 06 07 23	36.429
2011 06 08 00	36.333
2011 06 08 01	36.333
2011 06 08 02	36.333
2011 06 08 03	36.333
2011 06 08 04	36.333
2011 06 08 05	36.333
2011 06 08 06	36.333
2011 06 08 07	36.333
2011 06 08 08	36.333
2011 06 08 09	36.333
2011 06 08 10	36.333
2011 06 08 11	36.333
2011 06 08 12	36.333
2011 06 08 13	36.333
2011 06 08 14	36.333
2011 06 08 15	36.333
2011 06 08 16	36.333
2011 06 08 17	36.333
2011 06 08 18	36.333
2011 06 08 19	36.333
2011 06 08 20	36.333
2011 06 08 21	36.333
2011 06 08 22	36.333
2011 06 08 23	36.333
2011 06 09 00	36.434
2011 06 09 01	36.434
2011 06 09 02	36.434
2011 06 09 03	36.434
2011 06 09 04	36.434
2011 06 09 05	36.434
2011 06 09 06	36.434
2011 06 09 07	36.434
2011 06 09 08	36.434
2011 06 09 09	36.434
2011 06 09 10	36.434
2011 06 09 11	36.434
2011 06 09 12	36.434
2011 06 09 13	36.434
2011 06 09 14	36.434
2011 06 09 15	36.434
2011 06 09 16	36.434
2011 06 09 17	36.434
2011 06 09 18	36.434
2011 06 09 19	36.434
2011 06 09 20	36.434
2011 06 09 21	36.434
2011 06 09 22	36.434
2011 06 09 23	36.434
2011 06 10 00	36.428
2011 06 10 01	36.428
2011 06 10 02	36.428
2011 06 10 03	36.428
2011 06 10 04	36.428
2011 06 10 05	36.428
2011 06 10 06	36.428
2011 06 10 07	36.428
2011 06 10 08	36.428
2011 06 10 09	36.428
2011 06 10 10	36.428
2011 06 10 11	36.428
2011 06 10 12	36.428
2011 06 10 13	36.428
2011 06 10 14	36.428
2011 06 10 15	36.428
2011 06 10 16	36.428
2011 06 10 17	36.428
2011 06 10 18	36.428
2011 06 10 19	36.428
2011 06 10 20	36.428
2011 06 10 21	36.428
2011 06 10 22	36.428
2011 06 10 23	36.428
2011 06 11 00	36.431
2011 06 11 01	36.431
2011 06 11 02	36.431
2011 06 11 03	36.431
2011 06 11 04	36.431
2011 06 11 05	36.431
2011 06 11 06	36.431
2011 06 11 07	36.431
2011 06 11 08	36.431
2011 06 11 09	36.431
2011 06 11 10	36.431
2011 06 11 11	36.431
2011 06 11 12	36.431
2011 06 11 13	36.431
2011 06 11 14	36.431
2011 06 11 15	36.431
2011 06 11 16	36.431
2011 06 11 17	36.431
2011 06 11 18	36.431
2011 06 11 19	36.431
2011 06 11 20	36.431
2011 06 11 21	36.431
2011 06 11 22	36.431
2011 06 11 23	36.431
2011 06 12 00	36.445
2011 06 12 01	36.445
2011 06 12 02	36.445
2011 06 12 03	36.445
2011 06 12 04	36.445
2011 06 12 05	36.445
2011 06 12 06	36.445
2011 06 12 07	36.445
2011 06 12 08	36.445
2011 06 12 09	36.445
2011 06 12 10	36.445
2011 06 12 11	36.445
2011 06 12 12	36.445
2011 06 12 13	36.445
2011 06 12 14	36.445
2011 06 12 15	36.445
2011 06 12 16	36.445
2011 06 12 17	36.445
2011 06 12 18	36.445
2011 06 12 19	36.445
2011 06 12 20	36.445
2011 06 12 21	36.445
2011 06 12 22	36.445
2011 06 12 23	36.445
2011 06 13 00	36.437
2011 06 13 01	36.437
2011 06 13 02	36.437
2011 06 13 03	36.437
2011 06 13 04	36.437
2011 06 13 05	36.437
2011 06 13 06	36.437
2011 06 13 07	36.437
2011 06 13 08	36.437
2011 06 13 09	36.437
2011 06 13 10	36.437
2011 06 13 11	36.437
2011 06 13 12	36.437
2011 06 13 13	36.437
2011 06 13 14	36.437
2011 06 13 15	36.437
2011 06 13 16	36.437
2011 06 13 17	36.437
2011 06 13 18	36.437
2011 06 13 19	36.437
2011 06 13 20	36.437
2011 06 13 21	36.437
2011 06 13 22	36.437
2011 06 13 23	36.437
2011 06 14 00	36.426
2011 06 14 01	36.426
2011 06 14 02	36.426
2011 06 14 03	36.426
2011 06 14 04	36.426
2011 06 14 05	36.426
2011 06 14 06	36.426
2011 06 14 07	36.426
2011 06 14 08	36.426
2011 06 14 09	36.426
2011 06 14 10	36.426
2011 06 14 11	36.426
2011 06 14 12	36.426
2011 06 14 13	36.426
2011 06 14 14	36.426
2011 06 14 15	36.426
2011 06 14 16	36.426
2011 06 14 17	36.426
2011 06 14 18	36.426
2011 06 14 19	36.426
2011 06 14 20	36.426
2011 06 14 21	36.426
2011 06 14 22	36.426
2011 06 14 23	36.426
2011 06 15 00	36.404
2011 06 15 01	36.404
2011 06 15 02	36.404
2011 06 15 03	36.404
2011 06 15 04	36.404
2011 06 15 05	36.404
2011 06 15 06	36.404
2011 06 15 07	36.404
2011 06 15 08	36.404
2011 06 15 09	36.404
2011 06 15 10	36.404
2011 06 15 11	36.404
2011 06 15 12	36.404
2011 06 15 13	36.404
2011 06 15 14	36.404
2011 06 15 15	36.404
2011 06 15 16	36.404
2011 06 15 17	36.404
2011 06 15 18	36.404
2011 06 15 19	36.404
2011 06 15 20	36.404
2011 06 15 21	36.404
2011 06 15 22	36.404
2011 06 15 23	36.404
2011 06 16 00	36.401
2011 06 16 01	36.401
2011 06 16 02	36.401
2011 06 16 03	36.401
2011 06 16 04	36.401
2011 06 16 05	36.401
2011 06 16 06	36.401
2011 06 16 07	36.401
2011 06 16 08	36.401
2011 06 16 09	36.401
2011 06 16 10	36.401
2011 06 16 11	36.401
2011 06 16 12	36.401
2011 06 16 13	36.401
2011 06 16 14	36.401
2011 06 16 15	36.401
2011 06 16 16	36.401
2011 06 16 17	36.401
2011 06 16 18	36.401
2011 06 16 19	36.401
2011 06 16 20	36.401
2011 06 16 21	36.401
2011 06 16 22	36.401
2011 06 16 23	36.401
2011 06 17 00	36.415
2011 06 17 01	36.415
2011 06 17 02	36.415
2011 06 17 03	36.415
2011 06 17 04	36.415
2011 06 17 05	36.415
2011 06 17 06	36.415
2011 06 17 07	36.415
2011 06 17 08	36.415
2011 06 17 09	36.415
2011 06 17 10	36.415
2011 06 17 11	36.415
2011 06 17 12	36.415
2011 06 17 13	36.415
2011 06 17 14	36.415
2011 06 17 15	36.415
2011 06 17 16	36.415
2011 06 17 17	36.415
2011 06 17 18	36.415
2011 06 17 19	36.415
2011 06 17 20	36.415
2011 06 17 21	36.415
2011 06 17 22	36.415
2011 06 17 23	36.415
2011 06 18 00	36.449
2011 06 18 01	36.449
2011 06 18 02	36.449
2011 06 18 03	36.449
2011 06 18 04	36.449
2011 06 18 05	36.449
2011 06 18 06	36.449
2011 06 18 07	36.449
2011 06 18 08	36.449
2011 06 18 09	36.449
2011 06 18 10	36.449
2011 06 18 11	36.449
2011 06 18 12	36.449
2011 06 18 13	36.449
2011 06 18 14	36.449
2011 06 18 15	36.449
2011 06 18 16	36.449
2011 06 18 17	36.449
2011 06 18 18	36.449
2011 06 18 19	36.449
2011 06 18 20	36.449
2011 06 18 21	36.449
2011 06 18 22	36.449
2011 06 18 23	36.449
2011 06 19 00	36.445
2011 06 19 01	36.445
2011 06 19 02	36.445
2011 06 19 03	36.445
2011 06 19 04	36.445
2011 06 19 05	36.445
2011 06 19 06	36.445
2011 06 19 07	36.445
2011 06 19 08	36.445
2011 06 19 09	36.445
2011 06 19 10	36.445
2011 06 19 11	36.445
2011 06 19 12	36.445
2011 06 19 13	36.445
2011 06 19 14	36.445
2011 06 19 15	36.445
2011 06 19 16	36.445
2011 06 19 17	36.445
2011 06 19 18	36.445
2011 06 19 19	36.445
2011 06 19 20	36.445
2011 06 19 21	36.445
2011 06 19 22	36.445
2011 06 19 23	36.445
2011 06 20 00	36.446
2011 06 20 01	36.446
2011 06 20 02	36.446
2011 06 20 03	36.446
2011 06 20 04	36.446
2011 06 20 05	36.446
2011 06 20 06	36.446
2011 06 20 07	36.446
2011 06 20 08	36.446
2011 06 20 09	36.446
2011 06 20 10	36.446
2011 06 20 11	36.446
2011 06 20 12	36.446
2011 06 20 13	36.446
2011 06 20 14	36.446
2011 06 20 15	36.446
2011 06 20 16	36.446
2011 06 20 17	36.446
2011 06 20 18	36.446
2011 06 20 19	36.446
2011 06 20 20	36.446
2011 06 20 21	36.446
2011 06 20 22	36.446
2011 06 20 23	36.446
2011 06 21 00	36.44
2011 06 21 01	36.44
2011 06 21 02	36.44
2011 06 21 03	36.44
2011 06 21 04	36.44
2011 06 21 05	36.44
2011 06 21 06	36.44
2011 06 21 07	36.44
2011 06 21 08	36.44
2011 06 21 09	36.44
2011 06 21 10	36.44
2011 06 21 11	36.44
2011 06 21 12	36.44
2011 06 21 13	36.44
2011 06 21 14	36.44
2011 06 21 15	36.44
2011 06 21 16	36.44
2011 06 21 17	36.44
2011 06 21 18	36.44
2011 06 21 19	36.44
2011 06 21 20	36.44
2011 06 21 21	36.44
2011 06 21 22	36.44
2011 06 21 23	36.44
2011 06 22 00	36.411
2011 06 22 01	36.411
2011 06 22 02	36.411
2011 06 22 03	36.411
2011 06 22 04	36.411
2011 06 22 05	36.411
2011 06 22 06	36.411
2011 06 22 07	36.411
2011 06 22 08	36.411
2011 06 22 09	36.411
2011 06 22 10	36.411
2011 06 22 11	36.411
2011 06 22 12	36.411
2011 06 22 13	36.411
2011 06 22 14	36.411
2011 06 22 15	36.411
2011 06 22 16	36.411
2011 06 22 17	36.411
2011 06 22 18	36.411
2011 06 22 19	36.411
2011 06 22 20	36.411
2011 06 22 21	36.411
2011 06 22 22	36.411
2011 06 22 23	36.411
2011 06 23 00	36.399
2011 06 23 01	36.399
2011 06 23 02	36.399
2011 06 23 03	36.399
2011 06 23 04	36.399
2011 06 23 05	36.399
2011 06 23 06	36.399
2011 06 23 07	36.399
2011 06 23 08	36.399
2011 06 23 09	36.399
2011 06 23 10	36.399
2011 06 23 11	36.399
2011 06 23 12	36.399
2011 06 23 13	36.399
2011 06 23 14	36.399
2011 06 23 15	36.399
2011 06 23 16	36.399
2011 06 23 17	36.399
2011 06 23 18	36.399
2011 06 23 19	36.399
2011 06 23 20	36.399
2011 06 23 21	36.399
2011 06 23 22	36.399
2011 06 23 23	36.399
2011 06 24 00	36.371
2011 06 24 01	36.371
2011 06 24 02	36.371
2011 06 24 03	36.371
2011 06 24 04	36.371
2011 06 24 05	36.371
2011 06 24 06	36.371
2011 06 24 07	36.371
2011 06 24 08	36.371
2011 06 24 09	36.371
2011 06 24 10	36.371
2011 06 24 11	36.371
2011 06 24 12	36.371
2011 06 24 13	36.371
2011 06 24 14	36.371
2011 06 24 15	36.371
2011 06 24 16	36.371
2011 06 24 17	36.371
2011 06 24 18	36.371
2011 06 24 19	36.371
2011 06 24 20	36.371
2011 06 24 21	36.371
2011 06 24 22	36.371
2011 06 24 23	36.371
2011 06 25 00	36.376
2011 06 25 01	36.376
2011 06 25 02	36.376
2011 06 25 03	36.376
2011 06 25 04	36.376
2011 06 25 05	36.376
2011 06 25 06	36.376
2011 06 25 07	36.376
2011 06 25 08	36.376
2011 06 25 09	36.376
2011 06 25 10	36.376
2011 06 25 11	36.376
2011 06 25 12	36.376
2011 06 25 13	36.376
2011 06 25 14	36.376
2011 06 25 15	36.376
2011 06 25 16	36.376
2011 06 25 17	36.376
2011 06 25 18	36.376
2011 06 25 19	36.376
2011 06 25 20	36.376
2011 06 25 21	36.376
2011 06 25 22	36.376
2011 06 25 23	36.376
2011 06 26 00	36.403
2011 06 26 01	36.403
2011 06 26 02	36.403
2011 06 26 03	36.403
2011 06 26 04	36.403
2011 06 26 05	36.403
2011 06 26 06	36.403
2011 06 26 07	36.403
2011 06 26 08	36.403
2011 06 26 09	36.403
2011 06 26 10	36.403
2011 06 26 11	36.403
2011 06 26 12	36.403
2011 06 26 13	36.403
2011 06 26 14	36.403
2011 06 26 15	36.403
2011 06 26 16	36.403
2011 06 26 17	36.403
2011 06 26 18	36.403
2011 06 26 19	36.403
2011 06 26 20	36.403
2011 06 26 21	36.403
2011 06 26 22	36.403
2011 06 26 23	36.403
2011 06 27 00	36.434
2011 06 27 01	36.434
2011 06 27 02	36.434
2011 06 27 03	36.434
2011 06 27 04	36.434
2011 06 27 05	36.434
2011 06 27 06	36.434
2011 06 27 07	36.434
2011 06 27 08	36.434
2011 06 27 09	36.434
2011 06 27 10	36.434
2011 06 27 11	36.434
2011 06 27 12	36.434
2011 06 27 13	36.434
2011 06 27 14	36.434
2011 06 27 15	36.434
2011 06 27 16	36.434
2011 06 27 17	36.434
2011 06 27 18	36.434
2011 06 27 19	36.434
2011 06 27 20	36.434
2011 06 27 21	36.434
2011 06 27 22	36.434
2011 06 27 23	36.434
2011 06 28 00	36.467
2011 06 28 01	36.467
2011 06 28 02	36.467
2011 06 28 03	36.467
2011 06 28 04	36.467
2011 06 28 05	36.467
2011 06 28 06	36.467
2011 06 28 07	36.467
